10
16
22
22
95
12
10
16
14
2
2
2
2
91
8
8
6
12
8
12
12
2
12
4
4
4
10
8
11
15
4
139
14
16
36
8
9
4
2
6
4
6
7
6
9
8
8
6
95
6
2
10
6
10
2
30
25
6
8
4
89
2
4
4
4
57
6
6
6
2
20
14
33
27
8
6
4
8
4
48
11
6
8
4
6
13
11
28
2
371
8
8
10
4
14
19
12
315
81
31
10
8
30
2
12
34
8
20
10
12
4
10
4
228
8
6
2
8
8
26
16
30
43
3
16
636
58
2
2
4
42
2
12
170
3
8
18
28
2
4
3
12
66
3
11
8
4
8
12
5
2
11
4
80
66
4
107
6
2
4
102
56
4
4
6
2
2
2
2
14
117
16
2
2
34
31
169
3
4
72
16
6
41
4
631
168
17
2
165
44
12
990
22
321
265
570
728
95
79
18
273
418
152
100
94
2
2
8
22
67
2
26
11
4
16
2
76
4
320
3
2
5
5
4
6
2
4
2
6
8
8
6
4
4
24
16
10
70
42
10
264
2
627
12
63
200
116
214
38
66
4
36
76
708
128
1047
28
18
10
160
4
22
165
6
192
22
10
4
82
21
196
237
2
42
4
2
10
2
20
343
49
2
903
19
135
13
66
68
414
30
12
58
4
16
94
457
4
2
2
2
8
41
140
26
7
20
10
35
135
8
22
2
18
2
8
361
24
4
15
13
14
9
4
2
2
74
6
2
6
9
52
74
86
106
101
114
56
42
22
14
240
66
6
106
4
40
2
4
62
2
6
30
10
15
4
12
8
8
10
2
6
6
16
8
4
4
6
12
439
54
4
4
4
16
10
8
84
42
10
10
4
318
4
8
2
18
2
2
2
2
4
2
4
8
14
18
49
36
2
6
4
28
82
2
98
2
2
4
14
66
2
19
20
30
40
6
54
6
13
4
10
2
6
6
8
8
6
4
6
2
5
6
4
92
4
6
4
6
6
2
2
48
7
14
6
4
34
18
16
6
14
8
26
2
19
8
14
57
10
25
2
55
5
2
5
2
4
4
6
4
20
1
6
4
55
26
192
6
16
306
233
318
66
10
44
4
32
56
1
36
20
22
249
145
4
2
2
38
3
2
134
23
8
35
28
2
4
12
212
3
